,Unnamed: 0,id_str,screen_name,full_text,retweeted,emotion
732,732,731475397322268672,ccong_ji,"리그오브레전드 롤 코스옷...제발...구함니다...^^
남캐 아무거나... 여캐는 영꽃 킨드같은 거... 남동생 졸업사진 찍을 거래요... 담주 졸사라 주말내로 배송 가능하신 분... 제발ㅠ^
구매원함... 구매는 가격상관x 대여도 일단 문의 줘보세요 근데 비싸고 깐깐하면 안함",0,혐오
733,733,4255187000,lol_info_kr,30. 현재 리그 오브 레전드는 18개의 서버가 존재하며 일본서버가 출시될 경우 19개의 서버가 존재하게 됩니다.,0,중립
734,734,961764954,qnfans,나는 오버워치의 (적어도한국에서의) 성공에는 ogn APEX의 지분이 크다고 생각한다 이스포츠 종주국이라는 말이 괜히 있는게 아닌게 스타크래프트가 그랬고 리그오브레전드가 그랬던 것처럼.. 그리고 APEX는 징짜 재밌는게 각 팀마다 스토리도 있었고..,0,중립
735,735,1454222900,chjop12,"리그오브레전드 같이해요~
닉네임 - 떱 떤 이예요
친추주세요~ #자동",0,행복
736,736,2241927704,IDKWID_bot,리그 오브 레전드(LOL) 노답상황 봇입니다.,0,놀람
737,737,418349965,ranglerffinn,리그오브레전드란게임이 있나봐! 엄마랑같이보는데 우리같은 수인이 있더라구~! 음...이거우리엄마한텐 비밀인데.. 아..아리라는 구미호누나 너무예뻤어 한눈에반해버렸다구..! 헤헤 쑥쓰러운걸~ 꼭비밀로해줘!  #케모노,0,놀람
738,738,2831667636,dialogue__bot,어디로 가야하오? - &lt;리그오브레전드&gt; 리신,0,놀람
739,739,1082121330789539841,R6s_T3sure,@ezpz99wp 리그 오브 레전드의 조이이신가 보군요 상대를 졸리게 하고 궁으로 깜짝 등장하신...,0,놀람
740,740,1399789284526215169,game_hyeok08,"💧2n살 성인 남성
💧게임 위주 계정이지만 일상트 많아요
💧메인 게임 - 에이펙스 레전드, 리그 오브 레전드
💧서브 게임 - 레인보우 식스 시즈, 오버워치, 리듬 게임
💧직장인이라 게임 하는 시간대는 22:30 ~ 04:00",0,중립
741,741,2838080821,bot_mint,"[리그오브레전드]

제드-보이지 않는 검이 가장 무서운 법이지'
보이지 않는 검이라.",0,공포
742,742,1307111304012857344,GYEOKSU,리그오브레전드는 레전드구나,0,행복
743,743,418349965,ranglerffinn,리그오브레전드란게임이 있나봐! 엄마랑같이보는데 우리같은 수인이 있더라구~! 음...이거우리엄마한텐 비밀인데.. 아..아리라는 구미호누나 너무예뻤어 한눈에반해버렸다구..! 헤헤 쑥쓰러운걸~ 꼭비밀로해줘!  #케모노,0,놀람
744,744,4255187000,lol_info_kr,"4. 리그오브레전드 월드 챔피언쉽 시즌 1의 우승팀은 Fnatic이였습니다.
이후 시즌 2는 타이페이 어새신
시즌 3는 SKT T1 K
시즌 4는 Samsung Galaxy White
시즌 5는 SKT T1 이였습니다.",0,중립
745,745,1454222900,chjop12,"리그오브레전드 같이해요~
닉네임 - 떱 떤 이예요
친추주세요~ #자동",0,행복
746,746,4255187000,lol_info_kr,3. EU메타가 정착화된것은 리그오브레전드 월드 챔피언쉽 시즌 1 이후였습니다.,0,중립
747,747,1262289887690022913,vSSy4BbnUyXI2a0,"롤RP대리충전 롤RP대리결제등이 아닙니다. 롤RP선물식입니다. 라구세트 50개 = 66,000원 라구세트 25개 = 33,000원 (RP당 5.3원) 스킨 및 다른것들도 가능합니다. 카톡ID minji2233 언제든 카톡주세요! RP선물 리그오브레전드RP 롤알피선물",0,중립
748,748,4255187000,lol_info_kr,"2. 리그 오브 레전드 초창기 챔피언들은 17개로 누누, 라이즈, 마스터 이, 모르가나, 사이온, 소라카, 시비르, 알리스타, 애니, 워윅, 잭스, 케일, 트리스타나, 트위스티드 페이트, 티모, 피들스틱이였습니다.",0,중립
749,749,4255187000,lol_info_kr,1. 리그 오브 레전드는 2009년 10월 27일 처음 출시되었습니다.,0,중립
750,750,1522758342699102208,UJ_ithink,@Yk__Happytree 리그오브레전드,0,놀람
751,751,912860537670660096,MagicPowerjohns,@purko_ 역시 이것이 리그오브레전드짬밥인가....,0,놀람
752,752,1487110770005790720,OneristheONER,@unt_i1_won 그거 트위치에서는 다시보기 지워져서 네이버 나우 깔으셔야해요!! 그래서 들어가시면 리그오브레전드 칸이 있는데 거기 들어가시면 티원 므시 다시보기 영상 다 있어용!!,0,혐오
753,753,1451875838010429451,lullal21,@haexin11111 네이버 나우에서 리그오브레전드치면 나와용!!!,0,놀람
754,754,4255187000,lol_info_kr,"87, 리그오브레전드 월드 챔피언쉽 시즌 4 당시 관람권을 구매한 사람에 한에서 아리 넨드로이드를 판매했었습니다.",0,중립
755,755,2241927704,IDKWID_bot,리그 오브 레전드 (LOL) 노답상황 봇입니다.,0,놀람
756,756,1522758342699102208,UJ_ithink,"정말 뜬근없지만
굉장히 낙천적인거같음 나…
나 개못생겼네 하다가도
나보다 못생긴사람들도 잘살아 하고
누가봐도 개같이 멸망했을때도
아하하 오늘만 사는거 아니지  
하고 걍… 넘기는데
이런 나를 개 미친련으로 만든게임
쿠키런…
앙1스타…
그리고
리그오브레전드",0,슬픔
757,757,1412597440985722886,soyledepp,"반응은 쌍욕을 박는다던지... 너 패작러지 개새끼야? 라던지.. 맵핵러주그셈 뭐... 이런것들.... 인걸 보면 어질어질합니다.. 이 gg문화는 전반적 이스포츠판에도 영향을 끼쳐서, 요새 인기좋은 게임인 리그오브레전드(롤) 등에서도 쓰이고 잇습니당~~ 이상 gg치다 의 어원을 알아보았어용^^",0,혐오
758,758,458160018,Game_bot_,"데마시아!!!!!!!!!!! (가렌, 리그 오브 레전드)",0,행복
759,759,2831667636,dialogue__bot,소환사의 협곡에 오신것을 환영합니다. - &lt;리그오브레전드&gt; 첫 시작시 대사,0,행복
760,760,518337662,Internet_krbot,"LOL : 'Laugh out loud' 의 준말로 ㅋ, (笑) 와 비슷한 의미이다. LOL은 ""ㅋㅋㅋㅋ""처럼 크게 웃을 때 사용하고 lol은 'ㅋ'정도의 의미이다 '리그 오브 레전드' 의 준말로 쓰기도한다 #게임 #용어",0,중립
761,761,2838080821,bot_mint,"[리그오브레전드]

미스포춘-'행운은 멍청이를 싫어하는 법이지'",0,중립
762,762,1361804056239296513,doldol224,"@UmTi0602 리그 오브 레전드를 대표하는 엄지

에비상 화이팅",0,행복
763,763,2241927704,IDKWID_bot,리그 오브 레전드(LOL) 노답상황 봇입니다.,0,놀람
764,764,1490841154874937344,uchyu_s2,"정했다!! ㅎㅎ
서코 (토) - 스파이 패밀리 - 아냐
플엑 (일) - 리그오브레전드 - 그웬 

입니다!!",0,중립
765,765,4255187000,lol_info_kr,"87, 리그오브레전드 월드 챔피언쉽 시즌 4 당시 관람권을 구매한 사람에 한에서 아리 넨드로이드를 판매했었습니다.",0,중립
766,766,1454222900,chjop12,"리그오브레전드 같이해요~
닉네임 - 떱 떤 이예요
친추주세요~ #자동",0,행복
767,767,518337662,Internet_krbot,"월탱 : 요즘 리그오브레전드의 틈새시장에서 나름 인기를 얻는 전차 시뮬레이션 게임 월드오브탱크의 줄임말. 꽤나 매니아틱하다는 점에서 입문이 어렵지만, 한번 빠지면 헤어나오기 매우 힘들다. 봇주도 빠졌다. #게임",0,중립
768,768,228989379,Hyunjeongs,@Hyunjeongs's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,0,중립
769,769,215111653,cleanloveliver,@wasurenaimuse 레전드오브리그?,0,행복
770,770,418349965,ranglerffinn,리그오브레전드란게임이 있나봐! 엄마랑같이보는데 우리같은 수인이 있더라구~! 음...이거우리엄마한텐 비밀인데.. 아..아리라는 구미호누나 너무예뻤어 한눈에반해버렸다구..! 헤헤 쑥쓰러운걸~ 꼭비밀로해줘!  #케모노,0,놀람
771,771,2338273033,shaki0909,"@KIMJIN_x_xx 리그 오브 레전드에 미스포츈, 카타리나요!",0,행복
772,772,458160018,Game_bot_,열두시 방향에 고문관! - 코르키 (리그 오브 레전드),0,중립
773,773,2831667636,dialogue__bot,소환사의 협곡에 오신것을 환영합니다. - &lt;리그오브레전드&gt; 첫 시작시 대사,0,행복
774,774,1262289887690022913,vSSy4BbnUyXI2a0,"롤RP대리충전 롤RP대리결제등이 아닙니다. 롤RP선물식입니다. 라구세트 50개 = 66,000원 라구세트 25개 = 33,000원 (RP당 5.3원) 스킨 및 다른것들도 가능합니다. 카톡ID minji2233 언제든 카톡주세요! RP선물 리그오브레전드RP 롤알피선물",0,중립
775,775,1499559274451968000,wideo_g,"게임 좋아하고 오래하면서 제일 충격적이엇던 것 중 하나는 진짜 패악질 부리고 쌍욕하던 시기에도 그 무리에 잇던 남자애들의 반이 날 좋아했다는 사실임 이거 n년 지나고 지들이 실토햇다고 ㅁ시바
그들과 한 것 
리그오브레전드",0,분노
776,776,1254392721692692486,HeugDragon_47,"@Merkavat_ 메르님 리그오브레전드 라는게 원래
두 머리를 활용을해서 전략적으로 하는게 그 게임 류 이긴하죠
그래서 저는 던졌습니다 ㅎ",0,중립
777,777,4255187000,lol_info_kr,63. 렉사이는 리그오브레전드 최초로 성우가 없는 영웅이며 등장한 공허생명체중 유일한 암컷입니다.,0,중립
778,778,1126863096,ducklivingpoint,[리그 오브 레전드] 넌 매드 라이프가 아니다.,0,중립
779,779,1429125245210742786,H_eetAE,"@alohadaldalE 리그오브레전드 or 사이퍼즈
돗찌스키이",0,놀람
780,780,2241927704,IDKWID_bot,리그 오브 레전드 (LOL) 노답상황 봇입니다.,0,놀람
781,781,1527233888271015936,Kamkihawaii,"게임 해설자 분을 구합니다~ (여성 우대)

일시: 5월 29일 일요일 오후 5시
상세: 대학교 교내 리그오브레전드 대회 생방송 진행 및 해설 (최대 5경기)

보상은 크지 않을 예정이며 all 온라인으로 자택에서 해설 가능하십니다! (컴퓨터와 마이크 각자 준비)",1,중립
782,782,1527233888271015936,Kamkihawaii,"게임 해설자 분을 구합니다~ (여성 우대)

일시: 5월 29일 일요일 오후 5시
상세: 대학교 교내 리그오브레전드 대회 생방송 진행 및 해설 (최대 5경기)

보상은 크지 않을 예정이며 all 온라인으로 자택에서 해설 가능하십니다! (컴퓨터와 마이크 각자 준비)",1,중립
783,783,1527233888271015936,Kamkihawaii,"게임 해설자 분을 구합니다~ (여성 우대)

일시: 5월 29일 일요일 오후 5시
상세: 대학교 교내 리그오브레전드 대회 생방송 진행 및 해설 (최대 5경기)

보상은 크지 않을 예정이며 all 온라인으로 자택에서 해설 가능하십니다! (컴퓨터와 마이크 각자 준비)",1,중립
784,784,1527233888271015936,Kamkihawaii,"게임 해설자 분을 구합니다~ (여성 우대)

일시: 5월 29일 일요일 오후 5시
상세: 대학교 교내 리그오브레전드 대회 생방송 진행 및 해설 (최대 5경기)

보상은 크지 않을 예정이며 all 온라인으로 자택에서 해설 가능하십니다! (컴퓨터와 마이크 각자 준비)",1,중립
785,785,1091057667961892864,Kamkihawaii,"게임 해설자 분을 구합니다~ (여성 우대)

일시: 5월 29일 일요일 오후 5시
상세: 대학교 교내 리그오브레전드 대회 생방송 진행 및 해설 (최대 5경기)

보상은 크지 않을 예정이며 all 온라인으로 자택에서 해설 가능하십니다! (컴퓨터와 마이크 각자 준비)",0,중립
786,786,1454222900,chjop12,"리그오브레전드 같이해요~
닉네임 - 떱 떤 이예요
친추주세요~ #자동",0,행복
787,787,1440878237052141574,mcu_khal,"메탈이나 락 좋아하시는 분들 펜타킬 &lt; 이 밴드 노래 들어 보세요………………
사실 실존 밴드는 아니고요 리그 오브 레전드 세계관 내 밴드인데 앨범도 3개나 있답니다….",0,중립
788,788,2241927704,IDKWID_bot,리그 오브 레전드(LOL) 노답상황 봇입니다.,0,놀람
789,789,912860537670660096,MagicPowerjohns,롤도 쓰레기 망겜인데 게임 켤때 가렌이 리그 오브 레전드~~~~~!!!! 외치게 해줘,0,중립
790,790,4255187000,lol_info_kr,"47. 그라가슴.. 아니 그라가스는 리그오브레전드 최고의 거유 캐릭터입니다.
2위는 우르곳입니다.",0,중립
791,791,1508629059965952000,M4T7RY0SHK4,"#이터널리턴 #ER6 와! 뭐라고? 인기 게임 리그 오브 레전드와 유사한 탑뷰 컨트롤에 또다른 인기 게임 배틀그라운드와 유사한 생존게임 형식의 갓겜?! 심지어 국산 게임이라는데 헐 이걸 아직도 ㅋ 안해? ㅋ
아 지친다
라우라
채찍 포코무기 출시좀 감사합니다 
저 멧돼지 인형 갖고싶어요",0,놀람
792,792,1520343171905257472,A___Crux,"@EhrMalciusYukai 호두님 감사합니다
대표적으로는 리그오브레전드의 뽀삐 같은 요들 종족이 자주 쓰여요",0,행복
793,793,2831667636,dialogue__bot,어디로 가야하오? - &lt;리그오브레전드&gt; 리신,0,놀람
794,794,4255187000,lol_info_kr,"40. 리그오브레전드 프로게이머 중 포지션 변경을 가장 성공적으로 한 게이머는 스코어 고동빈 선수로 알려져 있습니다. 스타테일 시절 탑라이너, KT 원거리 딜러, 현재 KT 정글러등 3 포지션에서 모두 프로급의 경기력을 보여주었습니다.",0,중립
795,795,1262289887690022913,vSSy4BbnUyXI2a0,"롤RP대리충전 롤RP대리결제등이 아닙니다. 롤RP선물식입니다. 라구세트 50개 = 66,000원 라구세트 25개 = 33,000원 (RP당 5.3원) 스킨 및 다른것들도 가능합니다. 카톡ID minji2233 언제든 카톡주세요! RP선물 리그오브레전드RP 롤알피선물",0,중립
796,796,1454222900,chjop12,"리그오브레전드 같이해요~
닉네임 - 떱 떤 이예요
친추주세요~ #자동",0,행복
797,797,1015590657031733248,CHIJYA,리그오브레전드 전설의시작 왜 넷플에 없음?,0,놀람
798,798,418349965,ranglerffinn,리그오브레전드란게임이 있나봐! 엄마랑같이보는데 우리같은 수인이 있더라구~! 음...이거우리엄마한텐 비밀인데.. 아..아리라는 구미호누나 너무예뻤어 한눈에반해버렸다구..! 헤헤 쑥쓰러운걸~ 꼭비밀로해줘!  #케모노,0,놀람
799,799,4255187000,lol_info_kr,30. 현재 리그 오브 레전드는 18개의 서버가 존재하며 일본서버가 출시될 경우 19개의 서버가 존재하게 됩니다.,0,중립
800,800,3053039347,svbullet_,근데 헤나는 왜케 리그오브레전드 바로가기 아이콘이 많아요? 다 다른 게임임?...,0,놀람
801,801,1461746485331116041,photoshinsoo,@cos_Yh 리그오브레전드 조이.... 어떠신지요..!,0,행복
802,802,1494554845432672259,QStar3020,@manmulsaeuu 롤이 리그오브레전드자냐,0,혐오
803,803,1415337508125085699,manmulsaeuu,"왜 하필 E스포츠 종목이 리그오브레전드 냐고
나는 롤하고 듀얼뿐인데",0,중립
804,804,1181568063734460417,1M_flaWLEsS_,"@cos__mike 
미케님은 리그오브레전드의 케인 잘 어울리실 것 같아요🌟",0,행복
805,805,1181568063734460417,1M_flaWLEsS_,"@hjm4606 
꿀쨈님은 리그오브레전드의 그레이브즈나 가렌처럼 든든한 챔피언들이욥❕",0,행복
806,806,1181568063734460417,1M_flaWLEsS_,"@plantflower_cos 
초화님은 리그오브레전드에 릴리아 추천드려욧🌸🌸🥰",0,중립
807,807,2241927704,IDKWID_bot,리그 오브 레전드 (LOL) 노답상황 봇입니다.,0,놀람
808,808,1309079841447305223,Acrobat_777,"@lullu1204 리그 오브 레전드의 룰루라는 캐릭터랑 겹쳐보입니다..
???:후헤헤ㅔ헿헤ㅔ☆",0,놀람
809,809,2831667636,dialogue__bot,소환사의 협곡에 오신것을 환영합니다. - &lt;리그오브레전드&gt; 첫 시작시 대사,0,행복
810,810,1401896081231806476,DOROMI22,뭔가 그려야 하는걸 인지하고 있음에도 펜을 안 잡고 키보드만 두들기는 내 인생 리그 오브 레전드,0,혐오
811,811,1454222900,chjop12,"리그오브레전드 같이해요~
닉네임 - 떱 떤 이예요
친추주세요~ #자동",0,행복
812,812,1526820303187300355,caramell119,"리그오브레전드 MSI 럼블스테이지 화요일자 S석 티켓 1장 양도받으실 분 계신가요? 당연히 원가 양도구요,,
사정상 못갈 것 같아서ㅠㅠ 취소하기전에 혹시나 트윗 올려봅니다😂😂",1,공포
813,813,418349965,ranglerffinn,리그오브레전드란게임이 있나봐! 엄마랑같이보는데 우리같은 수인이 있더라구~! 음...이거우리엄마한텐 비밀인데.. 아..아리라는 구미호누나 너무예뻤어 한눈에반해버렸다구..! 헤헤 쑥쓰러운걸~ 꼭비밀로해줘!  #케모노,0,놀람
814,814,508444678,caramell119,"리그오브레전드 MSI 럼블스테이지 화요일자 S석 티켓 1장 양도받으실 분 계신가요? 당연히 원가 양도구요,,
사정상 못갈 것 같아서ㅠㅠ 취소하기전에 혹시나 트윗 올려봅니다😂😂",0,공포
815,815,1262289887690022913,vSSy4BbnUyXI2a0,"롤RP대리충전 롤RP대리결제등이 아닙니다. 롤RP선물식입니다. 라구세트 50개 = 66,000원 라구세트 25개 = 33,000원 (RP당 5.3원) 스킨 및 다른것들도 가능합니다. 카톡ID minji2233 언제든 카톡주세요! RP선물 리그오브레전드RP 롤알피선물",0,중립
816,816,4255187000,lol_info_kr,"4. 리그오브레전드 월드 챔피언쉽 시즌 1의 우승팀은 Fnatic이였습니다.
이후 시즌 2는 타이페이 어새신
시즌 3는 SKT T1 K
시즌 4는 Samsung Galaxy White
시즌 5는 SKT T1 이였습니다.",0,중립
817,817,4255187000,lol_info_kr,3. EU메타가 정착화된것은 리그오브레전드 월드 챔피언쉽 시즌 1 이후였습니다.,0,중립
818,818,4255187000,lol_info_kr,"2. 리그 오브 레전드 초창기 챔피언들은 17개로 누누, 라이즈, 마스터 이, 모르가나, 사이온, 소라카, 시비르, 알리스타, 애니, 워윅, 잭스, 케일, 트리스타나, 트위스티드 페이트, 티모, 피들스틱이였습니다.",0,중립
819,819,4255187000,lol_info_kr,1. 리그 오브 레전드는 2009년 10월 27일 처음 출시되었습니다.,0,중립
820,820,2241927704,IDKWID_bot,리그 오브 레전드(LOL) 노답상황 봇입니다.,0,놀람
821,821,4255187000,lol_info_kr,"87, 리그오브레전드 월드 챔피언쉽 시즌 4 당시 관람권을 구매한 사람에 한에서 아리 넨드로이드를 판매했었습니다.",0,중립
822,822,917681493391978496,dnjswklove,우리회사 리그오브레전드 모니터링 업무 채용떴음 조건이 많이 까다롭긴한데 하고싶은사람 있으면 면접 잡아주고싶네ㅋㅋㅋㅋ,0,행복
823,823,728649515297689600,LAMBDA_P,@stohillo 이거 그 리그오브레전드 그건가,0,놀람
824,824,1491367204902027265,lovevol79,리그 오브 레전드 와일드리프트 할때에도 아이템 살 타이밍 놓칠때가 있고.... 요즘 msi 경기 시간 까먹을때도 있고....뭔가 그 동안 줃곧 못느꼈던 휴우증 온 거 같은 느낌이랄까....,0,공포
825,825,1525673550626947072,babebabysaucy,"계획변경plan B로가겠삼 ㅎㅎ 선풍기들고나가서(가정용) 바람나가는쪽이 위를향하게 쥔다음 내려오는빗방울들을 튕겨내는거임 오버워치의 겐지, 리그 오브 레전드의 야스오, 에이펙스 레전드의 왓슨처럼말이지ㅋ항상 끊임없이 생각하는것을 멈추지 않으면 언젠가 기회는 온다..",0,중립
826,826,2831667636,dialogue__bot,어디로 가야하오? - &lt;리그오브레전드&gt; 리신,0,놀람
827,827,1454222900,chjop12,"리그오브레전드 같이해요~
닉네임 - 떱 떤 이예요
친추주세요~ #자동",0,행복
828,828,518337662,Internet_krbot,"롤독 : 리그오브레전드와 개독의 합성어, 타 게임을 까며 오로지 리그오브레전드만을 찬양하는 사람들을 일컫는다. #용어 #롤",0,혐오
829,829,2838080821,bot_mint,"[리그오브레전드]

아리-'우리 같이 홀려볼까요'",0,행복
830,830,1520582656294981632,hyeon18914794,우리학교 리그오브레전드 토너먼트함아ㅜㅋㅋ 레전드황당함,0,놀람
831,831,1489502893883686914,IronRevenant224,"쇼미더 리그오브레전드
ㅋㅋㅋㅋㅋㅋ 
랩 잘하는게 미치겠어요,,, 어쩜 잘하는게 이렇게 많아 여보(,,",0,슬픔
832,832,1262289887690022913,vSSy4BbnUyXI2a0,"롤RP대리충전 롤RP대리결제등이 아닙니다. 롤RP선물식입니다. 라구세트 50개 = 66,000원 라구세트 25개 = 33,000원 (RP당 5.3원) 스킨 및 다른것들도 가능합니다. 카톡ID minji2233 언제든 카톡주세요! RP선물 리그오브레전드RP 롤알피선물",0,중립
833,833,4255187000,lol_info_kr,63. 렉사이는 리그오브레전드 최초로 성우가 없는 영웅이며 등장한 공허생명체중 유일한 암컷입니다.,0,중립
834,834,215111653,cleanloveliver,리그오브레전드 3/5,0,놀람
835,835,1518832744583041024,heouhyeon2,@uchyu_s2 리그오브레전드의 그웬이네요 가위가 장난아니게 보여요!,0,놀람
836,836,1526532134239776768,Hawool_99,"리그오브레전드 롤 라칸(아무스킨이나) 코스프레 의상 구합니다~~!!! 

+같은 스킨의 자야도 대여 희망합니당^.^",1,중립
837,837,1526532134239776768,Hawool_99,"리그오브레전드 롤 라칸(아무스킨이나) 코스프레 의상 구합니다~~!!! 

+같은 스킨의 자야도 대여 희망합니당^.^",1,중립
838,838,1508084981746532359,Hawool_99,"리그오브레전드 롤 라칸(아무스킨이나) 코스프레 의상 구합니다~~!!! 

+같은 스킨의 자야도 대여 희망합니당^.^",0,중립
839,839,2241927704,IDKWID_bot,리그 오브 레전드 (LOL) 노답상황 봇입니다.,0,놀람
840,840,418349965,ranglerffinn,리그오브레전드란게임이 있나봐! 엄마랑같이보는데 우리같은 수인이 있더라구~! 음...이거우리엄마한텐 비밀인데.. 아..아리라는 구미호누나 너무예뻤어 한눈에반해버렸다구..! 헤헤 쑥쓰러운걸~ 꼭비밀로해줘!  #케모노,0,놀람
841,841,1526494456165244928,hiplican,"살아있는 전설오브 레전드 리빙레전드 레드님께서는 악으로부터 관동을 홀로 구하셨다

-파레리그볶음 제 1장 3절-",1,행복
842,842,878639665821110273,hiplican,"살아있는 전설오브 레전드 리빙레전드 레드님께서는 악으로부터 관동을 홀로 구하셨다

-파레리그볶음 제 1장 3절-",0,행복
843,843,1126863096,ducklivingpoint,[리그 오브 레전드] 넌 매드 라이프가 아니다.,0,중립
844,844,4255187000,lol_info_kr,"47. 그라가슴.. 아니 그라가스는 리그오브레전드 최고의 거유 캐릭터입니다.
2위는 우르곳입니다.",0,중립
845,845,1459626286197141504,lesaharam1017,"@Lucy_1_222 발로란트,리그오브레전드,원신,구스구스덕,마인크래프트등을 하고있으니 만약 하시게되어 겜친이 필요하시면 불러주세요^^7",0,중립
846,846,1454222900,chjop12,"리그오브레전드 같이해요~
닉네임 - 떱 떤 이예요
친추주세요~ #자동",0,행복
847,847,1519231670326505472,XuranFeng,@100dmstlf100 @D990301 한중리그 오브 레전드 경기가 중단됐지만 경기를 계속 이겼다?,0,행복
848,848,4611154412,hey36253625,"왜 한국인 건틀릿나이트 없냐
얼른 검정머리 검정눈 순박하게 생겨선 
좋아하는 음식 김치 된장찌개 부산 돼지국밥 떡볶이 불닭볶음면
리그 오브 레전드 레벨 개높은 설정의 한국인 건틀릿 나이트 주세요",0,중립
849,849,2831667636,dialogue__bot,소환사의 협곡에 오신것을 환영합니다. - &lt;리그오브레전드&gt; 첫 시작시 대사,0,행복
850,850,2241927704,IDKWID_bot,리그 오브 레전드(LOL) 노답상황 봇입니다.,0,놀람
851,851,4255187000,lol_info_kr,"40. 리그오브레전드 프로게이머 중 포지션 변경을 가장 성공적으로 한 게이머는 스코어 고동빈 선수로 알려져 있습니다. 스타테일 시절 탑라이너, KT 원거리 딜러, 현재 KT 정글러등 3 포지션에서 모두 프로급의 경기력을 보여주었습니다.",0,중립
852,852,518337662,Internet_krbot,"LOL : 'Laugh out loud' 의 준말로 ㅋ, (笑) 와 비슷한 의미이다. LOL은 ""ㅋㅋㅋㅋ""처럼 크게 웃을 때 사용하고 lol은 'ㅋ'정도의 의미이다 '리그 오브 레전드' 의 준말로 쓰기도한다 #게임 #용어",0,중립
853,853,1262289887690022913,vSSy4BbnUyXI2a0,"롤RP대리충전 롤RP대리결제등이 아닙니다. 롤RP선물식입니다. 라구세트 50개 = 66,000원 라구세트 25개 = 33,000원 (RP당 5.3원) 스킨 및 다른것들도 가능합니다. 카톡ID minji2233 언제든 카톡주세요! RP선물 리그오브레전드RP 롤알피선물",0,중립
854,854,1517069297922633733,cos_eki,@COS_Cali 리그 오브 전설의 레전드다 진쩌,0,행복
855,855,4255187000,lol_info_kr,30. 현재 리그 오브 레전드는 18개의 서버가 존재하며 일본서버가 출시될 경우 19개의 서버가 존재하게 됩니다.,0,중립
856,856,1454222900,chjop12,"리그오브레전드 같이해요~
닉네임 - 떱 떤 이예요
친추주세요~ #자동",0,행복
857,857,912860537670660096,MagicPowerjohns,@40006004O9 리그오브레전드도 그렇고 요새 산타는것도 그렇고..여러가지로 몸이 잘 움직이네요,0,행복
858,858,1471011353691553793,40006004O9,@MagicPowerjohns 뒤쳐졌던 게임 리그오브레전드가 드디어 날부님을 따라잡았네요,0,행복
859,859,1281257671090270208,our_champions,@fakerfan11 음.. 아마 닉네임이 역대최고의리그오브레전드 이스포츠선수 팬인 그선그팬 소리 나오는 분이실것같아요,0,놀람
860,860,1428769724112900096,emem_0080,@love_joy_0 오른은 리그오브레전드에 138번째 챔피언으로써...,0,행복
861,861,1508862536166248448,sexyAKali_,"리그 오브 레전드의 아칼리(league of legends)

네가 나에게 찾아온다면 아주 기뻐하며 반길 것이다. (그래도 예의는 지켜야 한다.)
HGL 19+ 동장르 우대,다른 장르도 가능 (HL&gt;GL)

아주 늦은 새벽이 (2~7시) 아니라면 언제든 찾아와주길 주말도 포함.",0,행복
862,862,2831667636,dialogue__bot,어디로 가야하오? - &lt;리그오브레전드&gt; 리신,0,놀람
863,863,1186663215955972098,666_ni_soup6_66,"하루가 멀다 하고 자기 롤(role)이 아닌 일을 하네 마네 투덜거리는데 오늘 보니까 자기 롤도 제대로 안 해서 결국 내가 자료 179장 뽑아서 그 사람 자라에 놓고 퇴근함
씨팔 한 번만 더 롤이 어쩌고 하면 🌈존💕 ㉯ 🦄 눈치 재기한 사람처럼 “아 리그 오브 레전드요?” 해야지",0,혐오
864,864,1271002445993308161,OASIS53896959,@T1 일본은 사장 부인이 콜걸이 아니라서 리그오브레전드에서 한국을 대체해야 한다고 생각합니다,0,중립
865,865,2241927704,IDKWID_bot,리그 오브 레전드 (LOL) 노답상황 봇입니다.,0,놀람
866,866,1526019327824363520,tobegosuman,"게임 리그오브레전드도 10년전인 시즌1과 지금 시즌 12를 경험해보니 지식, 플레이 난이도가 매우 올라갔단 말이죠. 코인판도 그런거같습니다. 5년전과 지금은 월등히 다른데 계속 좇고 배우고 늘어야하는듯.",1,놀람
867,867,418349965,ranglerffinn,리그오브레전드란게임이 있나봐! 엄마랑같이보는데 우리같은 수인이 있더라구~! 음...이거우리엄마한텐 비밀인데.. 아..아리라는 구미호누나 너무예뻤어 한눈에반해버렸다구..! 헤헤 쑥쓰러운걸~ 꼭비밀로해줘!  #케모노,0,놀람
868,868,1262289887690022913,vSSy4BbnUyXI2a0,"롤RP대리충전 롤RP대리결제등이 아닙니다. 롤RP선물식입니다. 라구세트 50개 = 66,000원 라구세트 25개 = 33,000원 (RP당 5.3원) 스킨 및 다른것들도 가능합니다. 카톡ID minji2233 언제든 카톡주세요! RP선물 리그오브레전드RP 롤알피선물",0,중립
869,869,4255187000,lol_info_kr,"4. 리그오브레전드 월드 챔피언쉽 시즌 1의 우승팀은 Fnatic이였습니다.
이후 시즌 2는 타이페이 어새신
시즌 3는 SKT T1 K
시즌 4는 Samsung Galaxy White
시즌 5는 SKT T1 이였습니다.",0,중립
870,870,1490663308051247108,4IlIlIllI3,"@JJGLHS00 롤토체스
랍니다. 
리그오브레전드의",0,행복
871,871,4255187000,lol_info_kr,3. EU메타가 정착화된것은 리그오브레전드 월드 챔피언쉽 시즌 1 이후였습니다.,0,중립
